inspection_id,inspection_date,supplier_id,component_id,process,characteristic,nominal,lsl,usl,unit,measured_value,in_spec,defect_flag,defect_category,severity,detection_method,batch_id
INS-01775,2026-07-08,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9964,1,0,,,Goods-in inspection,B-101-001-W27
INS-01776,2026-07-08,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0027,1,0,,,Goods-in inspection,B-101-001-W27
INS-01777,2026-07-08,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0001,1,0,,,Goods-in inspection,B-101-001-W27
INS-01790,2026-07-08,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9704,1,0,,,Goods-in inspection,B-102-003-W27
INS-01791,2026-07-08,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0052,1,0,,,Goods-in inspection,B-102-003-W27
INS-01799,2026-07-08,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.997,1,0,,,Goods-in inspection,B-103-002-W27
INS-01807,2026-07-08,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9964,1,0,,,Goods-in inspection,B-104-004-W27
INS-01813,2026-07-08,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0106,1,0,,,Goods-in inspection,B-104-001-W27
INS-01819,2026-07-08,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0024,1,0,,,Goods-in inspection,B-105-005-W27
INS-01820,2026-07-08,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0051,1,0,,,Goods-in inspection,B-105-005-W27
INS-01827,2026-07-08,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9805,1,0,,,Goods-in inspection,B-106-004-W27
INS-01828,2026-07-08,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9882,1,0,,,Goods-in inspection,B-106-004-W27
INS-01834,2026-07-08,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0177,1,0,,,Goods-in inspection,B-106-003-W27
INS-01778,2026-07-09,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0067,1,0,,,Goods-in inspection,B-101-001-W27
INS-01779,2026-07-09,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0024,1,0,,,Goods-in inspection,B-101-001-W27
INS-01780,2026-07-09,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0038,1,0,,,Goods-in inspection,B-101-001-W27
INS-01785,2026-07-09,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0107,1,0,,,Goods-in inspection,B-101-002-W27
INS-01792,2026-07-09,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0133,1,0,,,Goods-in inspection,B-102-003-W27
INS-01793,2026-07-09,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0258,1,0,,,Goods-in inspection,B-102-003-W27
INS-01800,2026-07-09,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9998,1,0,,,Goods-in inspection,B-103-002-W27
INS-01801,2026-07-09,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9933,1,0,,,Goods-in inspection,B-103-002-W27
INS-01808,2026-07-09,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0129,1,0,,,Goods-in inspection,B-104-004-W27
INS-01809,2026-07-09,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9936,1,0,,,Goods-in inspection,B-104-004-W27
INS-01814,2026-07-09,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0023,1,0,,,Goods-in inspection,B-104-001-W27
INS-01821,2026-07-09,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0016,1,0,,,Goods-in inspection,B-105-005-W27
INS-01822,2026-07-09,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0059,1,0,,,Goods-in inspection,B-105-005-W27
INS-01829,2026-07-09,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0096,1,0,,,Goods-in inspection,B-106-004-W27
INS-01835,2026-07-09,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0203,1,0,,,Goods-in inspection,B-106-003-W27
INS-01781,2026-07-10,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9977,1,0,,,Goods-in inspection,B-101-001-W27
INS-01782,2026-07-10,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0097,1,0,,,Goods-in inspection,B-101-001-W27
INS-01794,2026-07-10,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0103,1,0,,,Goods-in inspection,B-102-003-W27
INS-01802,2026-07-10,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9984,1,0,,,Goods-in inspection,B-103-002-W27
INS-01810,2026-07-10,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0134,1,0,,,Goods-in inspection,B-104-004-W27
INS-01823,2026-07-10,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9955,1,0,,,Goods-in inspection,B-105-005-W27
INS-01830,2026-07-10,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9881,1,0,,,Goods-in inspection,B-106-004-W27
INS-01836,2026-07-10,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9943,1,0,,,Goods-in inspection,B-106-003-W27
INS-01837,2026-07-13,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9974,1,0,,,Goods-in inspection,B-101-001-W28
INS-01838,2026-07-13,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0021,1,0,,,Goods-in inspection,B-101-001-W28
INS-01839,2026-07-13,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0008,1,0,,,Goods-in inspection,B-101-001-W28
INS-01851,2026-07-13,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0013,1,0,,,Goods-in inspection,B-101-002-W28
INS-01854,2026-07-13,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9962,1,0,,,Goods-in inspection,B-102-003-W28
INS-01855,2026-07-13,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.982,1,0,,,Goods-in inspection,B-102-003-W28
INS-01863,2026-07-13,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9962,1,0,,,Goods-in inspection,B-103-002-W28
INS-01864,2026-07-13,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0045,1,0,,,Goods-in inspection,B-103-002-W28
INS-01871,2026-07-13,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0005,1,0,,,Goods-in inspection,B-104-004-W28
INS-01872,2026-07-13,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0076,1,0,,,Goods-in inspection,B-104-004-W28
INS-01879,2026-07-13,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0006,1,0,,,Goods-in inspection,B-104-001-W28
INS-01883,2026-07-13,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9993,1,0,,,Goods-in inspection,B-105-005-W28
INS-01884,2026-07-13,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9994,1,0,,,Goods-in inspection,B-105-005-W28
INS-01892,2026-07-13,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0019,1,0,,,Goods-in inspection,B-106-004-W28
INS-01893,2026-07-13,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0016,1,0,,,Goods-in inspection,B-106-004-W28
INS-01899,2026-07-13,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9971,1,0,,,Goods-in inspection,B-106-003-W28
INS-01900,2026-07-13,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0177,1,0,,,Goods-in inspection,B-106-003-W28
INS-01840,2026-07-14,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9992,1,0,,,Goods-in inspection,B-101-001-W28
INS-01841,2026-07-14,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0003,1,0,,,Goods-in inspection,B-101-001-W28
INS-01842,2026-07-14,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0008,1,0,,,Goods-in inspection,B-101-001-W28
INS-01852,2026-07-14,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0018,1,0,,,Goods-in inspection,B-101-002-W28
INS-01856,2026-07-14,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0204,1,0,,,Goods-in inspection,B-102-003-W28
INS-01857,2026-07-14,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9803,1,0,,,Goods-in inspection,B-102-003-W28
INS-01865,2026-07-14,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0017,1,0,,,Goods-in inspection,B-103-002-W28
INS-01866,2026-07-14,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9939,1,0,,,Goods-in inspection,B-103-002-W28
INS-01873,2026-07-14,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0078,1,0,,,Goods-in inspection,B-104-004-W28
INS-01874,2026-07-14,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0109,1,0,,,Goods-in inspection,B-104-004-W28
INS-01880,2026-07-14,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0034,1,0,,,Goods-in inspection,B-104-001-W28
INS-01885,2026-07-14,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9983,1,0,,,Goods-in inspection,B-105-005-W28
INS-01886,2026-07-14,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9976,1,0,,,Goods-in inspection,B-105-005-W28
INS-01894,2026-07-14,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0088,1,0,,,Goods-in inspection,B-106-004-W28
INS-01901,2026-07-14,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0104,1,0,,,Goods-in inspection,B-106-003-W28
INS-01843,2026-07-15,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0008,1,0,,,Goods-in inspection,B-101-001-W28
INS-01844,2026-07-15,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9997,1,0,,,Goods-in inspection,B-101-001-W28
INS-01845,2026-07-15,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0001,1,0,,,Goods-in inspection,B-101-001-W28
INS-01858,2026-07-15,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9997,1,0,,,Goods-in inspection,B-102-003-W28
INS-01859,2026-07-15,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9981,1,0,,,Goods-in inspection,B-102-003-W28
INS-01867,2026-07-15,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9906,1,0,,,Goods-in inspection,B-103-002-W28
INS-01875,2026-07-15,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0004,1,0,,,Goods-in inspection,B-104-004-W28
INS-01881,2026-07-15,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0055,1,0,,,Goods-in inspection,B-104-001-W28
INS-01887,2026-07-15,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9996,1,0,,,Goods-in inspection,B-105-005-W28
INS-01888,2026-07-15,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9997,1,0,,,Goods-in inspection,B-105-005-W28
INS-01895,2026-07-15,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.979,1,0,,,Goods-in inspection,B-106-004-W28
INS-01896,2026-07-15,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.001,1,0,,,Goods-in inspection,B-106-004-W28
INS-01902,2026-07-15,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9859,1,0,,,Goods-in inspection,B-106-003-W28
INS-01846,2026-07-16,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9987,1,0,,,Goods-in inspection,B-101-001-W28
INS-01847,2026-07-16,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0038,1,0,,,Goods-in inspection,B-101-001-W28
INS-01848,2026-07-16,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0023,1,0,,,Goods-in inspection,B-101-001-W28
INS-01853,2026-07-16,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0003,1,0,,,Goods-in inspection,B-101-002-W28
INS-01860,2026-07-16,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0037,1,0,,,Goods-in inspection,B-102-003-W28
INS-01861,2026-07-16,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9901,1,0,,,Goods-in inspection,B-102-003-W28
INS-01868,2026-07-16,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9965,1,0,,,Goods-in inspection,B-103-002-W28
INS-01869,2026-07-16,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9975,1,0,,,Goods-in inspection,B-103-002-W28
INS-01876,2026-07-16,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0108,1,0,,,Goods-in inspection,B-104-004-W28
INS-01877,2026-07-16,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.008,1,0,,,Goods-in inspection,B-104-004-W28
INS-01882,2026-07-16,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0054,1,0,,,Goods-in inspection,B-104-001-W28
INS-01889,2026-07-16,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9993,1,0,,,Goods-in inspection,B-105-005-W28
INS-01890,2026-07-16,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0039,1,0,,,Goods-in inspection,B-105-005-W28
INS-01897,2026-07-16,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.984,1,0,,,Goods-in inspection,B-106-004-W28
INS-01903,2026-07-16,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0028,1,0,,,Goods-in inspection,B-106-003-W28
INS-01849,2026-07-17,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0016,1,0,,,Goods-in inspection,B-101-001-W28
INS-01850,2026-07-17,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0056,1,0,,,Goods-in inspection,B-101-001-W28
INS-01862,2026-07-17,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0105,1,0,,,Goods-in inspection,B-102-003-W28
INS-01870,2026-07-17,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9929,1,0,,,Goods-in inspection,B-103-002-W28
INS-01878,2026-07-17,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0104,1,0,,,Goods-in inspection,B-104-004-W28
INS-01891,2026-07-17,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9936,1,0,,,Goods-in inspection,B-105-005-W28
INS-01898,2026-07-17,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9906,1,0,,,Goods-in inspection,B-106-004-W28
INS-01904,2026-07-17,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9932,1,0,,,Goods-in inspection,B-106-003-W28
INS-01905,2026-07-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9995,1,0,,,Goods-in inspection,B-101-001-W29
INS-01906,2026-07-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9983,1,0,,,Goods-in inspection,B-101-001-W29
INS-01907,2026-07-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0015,1,0,,,Goods-in inspection,B-101-001-W29
INS-01919,2026-07-20,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9909,1,0,,,Goods-in inspection,B-101-002-W29
INS-01922,2026-07-20,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0323,1,0,,,Goods-in inspection,B-102-003-W29
INS-01923,2026-07-20,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9963,1,0,,,Goods-in inspection,B-102-003-W29
INS-01931,2026-07-20,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9995,1,0,,,Goods-in inspection,B-103-002-W29
INS-01932,2026-07-20,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0121,1,0,,,Goods-in inspection,B-103-002-W29
INS-01939,2026-07-20,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0124,1,0,,,Goods-in inspection,B-104-004-W29
INS-01940,2026-07-20,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9943,1,0,,,Goods-in inspection,B-104-004-W29
INS-01947,2026-07-20,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0042,1,0,,,Goods-in inspection,B-104-001-W29
INS-01951,2026-07-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0046,1,0,,,Goods-in inspection,B-105-005-W29
INS-01952,2026-07-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0045,1,0,,,Goods-in inspection,B-105-005-W29
INS-01960,2026-07-20,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9904,1,0,,,Goods-in inspection,B-106-004-W29
INS-01961,2026-07-20,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0024,1,0,,,Goods-in inspection,B-106-004-W29
INS-01967,2026-07-20,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9975,1,0,,,Goods-in inspection,B-106-003-W29
INS-01968,2026-07-20,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0002,1,0,,,Goods-in inspection,B-106-003-W29
INS-01908,2026-07-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0074,1,0,,,Goods-in inspection,B-101-001-W29
INS-01909,2026-07-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0098,1,0,,,Goods-in inspection,B-101-001-W29
INS-01910,2026-07-21,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.994,1,0,,,Goods-in inspection,B-101-001-W29
INS-01920,2026-07-21,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0098,1,0,,,Goods-in inspection,B-101-002-W29
INS-01924,2026-07-21,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0204,1,0,,,Goods-in inspection,B-102-003-W29
INS-01925,2026-07-21,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9981,1,0,,,Goods-in inspection,B-102-003-W29
INS-01933,2026-07-21,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9904,1,0,,,Goods-in inspection,B-103-002-W29
INS-01934,2026-07-21,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0072,1,0,,,Goods-in inspection,B-103-002-W29
INS-01941,2026-07-21,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9967,1,0,,,Goods-in inspection,B-104-004-W29
INS-01942,2026-07-21,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0043,1,0,,,Goods-in inspection,B-104-004-W29
INS-01948,2026-07-21,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9948,1,0,,,Goods-in inspection,B-104-001-W29
INS-01953,2026-07-21,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9998,1,0,,,Goods-in inspection,B-105-005-W29
INS-01954,2026-07-21,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9975,1,0,,,Goods-in inspection,B-105-005-W29
INS-01962,2026-07-21,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9995,1,0,,,Goods-in inspection,B-106-004-W29
INS-01969,2026-07-21,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9845,1,0,,,Goods-in inspection,B-106-003-W29
INS-01911,2026-07-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0048,1,0,,,Goods-in inspection,B-101-001-W29
INS-01912,2026-07-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.998,1,0,,,Goods-in inspection,B-101-001-W29
INS-01913,2026-07-22,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.998,1,0,,,Goods-in inspection,B-101-001-W29
INS-01926,2026-07-22,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0187,1,0,,,Goods-in inspection,B-102-003-W29
INS-01927,2026-07-22,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0075,1,0,,,Goods-in inspection,B-102-003-W29
INS-01935,2026-07-22,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0044,1,0,,,Goods-in inspection,B-103-002-W29
INS-01943,2026-07-22,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.007,1,0,,,Goods-in inspection,B-104-004-W29
INS-01949,2026-07-22,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9969,1,0,,,Goods-in inspection,B-104-001-W29
INS-01955,2026-07-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0027,1,0,,,Goods-in inspection,B-105-005-W29
INS-01956,2026-07-22,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0049,1,0,,,Goods-in inspection,B-105-005-W29
INS-01963,2026-07-22,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9913,1,1,Surface finish,Minor,Final inspection,B-106-004-W29
INS-01964,2026-07-22,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9978,1,0,,,Goods-in inspection,B-106-004-W29
INS-01970,2026-07-22,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0167,1,0,,,Goods-in inspection,B-106-003-W29
INS-01914,2026-07-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0029,1,0,,,Goods-in inspection,B-101-001-W29
INS-01915,2026-07-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0043,1,0,,,Goods-in inspection,B-101-001-W29
INS-01916,2026-07-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9958,1,0,,,Goods-in inspection,B-101-001-W29
INS-01921,2026-07-23,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9988,1,0,,,Goods-in inspection,B-101-002-W29
INS-01928,2026-07-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.998,1,0,,,Goods-in inspection,B-102-003-W29
INS-01929,2026-07-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0043,1,0,,,Goods-in inspection,B-102-003-W29
INS-01936,2026-07-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9961,1,0,,,Goods-in inspection,B-103-002-W29
INS-01937,2026-07-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9984,1,0,,,Goods-in inspection,B-103-002-W29
INS-01944,2026-07-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0002,1,0,,,Goods-in inspection,B-104-004-W29
INS-01945,2026-07-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0064,1,0,,,Goods-in inspection,B-104-004-W29
INS-01950,2026-07-23,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0022,1,0,,,Goods-in inspection,B-104-001-W29
INS-01957,2026-07-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9901,1,0,,,Goods-in inspection,B-105-005-W29
INS-01958,2026-07-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0015,1,0,,,Goods-in inspection,B-105-005-W29
INS-01965,2026-07-23,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0007,1,0,,,Goods-in inspection,B-106-004-W29
